,Page,page_link,vote_link
2,143.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=143,https://congresovisible.uniandes.edu.co/votaciones/13573/
3,143.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=143,https://congresovisible.uniandes.edu.co/votaciones/13574/
4,143.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=143,https://congresovisible.uniandes.edu.co/votaciones/13575/
0,144.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=144,https://congresovisible.uniandes.edu.co/votaciones/13576/
1,144.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=144,https://congresovisible.uniandes.edu.co/votaciones/13577/
2,144.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=144,https://congresovisible.uniandes.edu.co/votaciones/13578/
3,144.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=144,https://congresovisible.uniandes.edu.co/votaciones/13579/
4,144.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=144,https://congresovisible.uniandes.edu.co/votaciones/13580/
0,145.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=145,https://congresovisible.uniandes.edu.co/votaciones/13581/
1,145.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=145,https://congresovisible.uniandes.edu.co/votaciones/13582/
2,145.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=145,https://congresovisible.uniandes.edu.co/votaciones/13583/
3,145.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=145,https://congresovisible.uniandes.edu.co/votaciones/13584/
4,145.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=145,https://congresovisible.uniandes.edu.co/votaciones/13585/
0,146.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=146,https://congresovisible.uniandes.edu.co/votaciones/13586/
1,146.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=146,https://congresovisible.uniandes.edu.co/votaciones/13587/
2,146.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=146,https://congresovisible.uniandes.edu.co/votaciones/13588/
3,146.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=146,https://congresovisible.uniandes.edu.co/votaciones/13589/
4,146.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=146,https://congresovisible.uniandes.edu.co/votaciones/13590/
0,147.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=147,https://congresovisible.uniandes.edu.co/votaciones/13591/
1,147.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=147,https://congresovisible.uniandes.edu.co/votaciones/13592/
2,147.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=147,https://congresovisible.uniandes.edu.co/votaciones/13593/
3,147.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=147,https://congresovisible.uniandes.edu.co/votaciones/13594/
4,147.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=147,https://congresovisible.uniandes.edu.co/votaciones/13595/
0,148.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=148,https://congresovisible.uniandes.edu.co/votaciones/13596/
1,148.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=148,https://congresovisible.uniandes.edu.co/votaciones/13597/
2,148.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=148,https://congresovisible.uniandes.edu.co/votaciones/13598/
3,148.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=148,https://congresovisible.uniandes.edu.co/votaciones/13599/
4,148.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=148,https://congresovisible.uniandes.edu.co/votaciones/13600/
0,149.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=149,https://congresovisible.uniandes.edu.co/votaciones/13601/
1,149.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=149,https://congresovisible.uniandes.edu.co/votaciones/13602/
2,149.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=149,https://congresovisible.uniandes.edu.co/votaciones/13603/
3,149.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=149,https://congresovisible.uniandes.edu.co/votaciones/13604/
4,149.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=149,https://congresovisible.uniandes.edu.co/votaciones/13605/
0,150.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=150,https://congresovisible.uniandes.edu.co/votaciones/13606/
1,150.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=150,https://congresovisible.uniandes.edu.co/votaciones/13607/
2,150.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=150,https://congresovisible.uniandes.edu.co/votaciones/13608/
3,150.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=150,https://congresovisible.uniandes.edu.co/votaciones/13609/
4,150.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=150,https://congresovisible.uniandes.edu.co/votaciones/13610/
0,151.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=151,https://congresovisible.uniandes.edu.co/votaciones/13537/
1,151.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=151,https://congresovisible.uniandes.edu.co/votaciones/13365/
2,151.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=151,https://congresovisible.uniandes.edu.co/votaciones/13367/
3,151.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=151,https://congresovisible.uniandes.edu.co/votaciones/13361/
4,151.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=151,https://congresovisible.uniandes.edu.co/votaciones/13364/
0,152.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=152,https://congresovisible.uniandes.edu.co/votaciones/13366/
1,152.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=152,https://congresovisible.uniandes.edu.co/votaciones/13369/
2,152.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=152,https://congresovisible.uniandes.edu.co/votaciones/13371/
3,152.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=152,https://congresovisible.uniandes.edu.co/votaciones/13372/
4,152.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=152,https://congresovisible.uniandes.edu.co/votaciones/13374/
0,153.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=153,https://congresovisible.uniandes.edu.co/votaciones/13376/
1,153.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=153,https://congresovisible.uniandes.edu.co/votaciones/13334/
2,153.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=153,https://congresovisible.uniandes.edu.co/votaciones/13335/
3,153.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=153,https://congresovisible.uniandes.edu.co/votaciones/13338/
4,153.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=153,https://congresovisible.uniandes.edu.co/votaciones/13339/
0,154.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=154,https://congresovisible.uniandes.edu.co/votaciones/13385/
1,154.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=154,https://congresovisible.uniandes.edu.co/votaciones/13386/
2,154.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=154,https://congresovisible.uniandes.edu.co/votaciones/13387/
3,154.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=154,https://congresovisible.uniandes.edu.co/votaciones/13388/
4,154.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=154,https://congresovisible.uniandes.edu.co/votaciones/13389/
0,155.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=155,https://congresovisible.uniandes.edu.co/votaciones/13390/
1,155.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=155,https://congresovisible.uniandes.edu.co/votaciones/13391/
2,155.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=155,https://congresovisible.uniandes.edu.co/votaciones/13392/
3,155.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=155,https://congresovisible.uniandes.edu.co/votaciones/13458/
4,155.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=155,https://congresovisible.uniandes.edu.co/votaciones/13202/
0,156.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=156,https://congresovisible.uniandes.edu.co/votaciones/13423/
1,156.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=156,https://congresovisible.uniandes.edu.co/votaciones/13425/
2,156.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=156,https://congresovisible.uniandes.edu.co/votaciones/13426/
3,156.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=156,https://congresovisible.uniandes.edu.co/votaciones/13427/
4,156.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=156,https://congresovisible.uniandes.edu.co/votaciones/13428/
0,157.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=157,https://congresovisible.uniandes.edu.co/votaciones/13429/
1,157.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=157,https://congresovisible.uniandes.edu.co/votaciones/13430/
2,157.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=157,https://congresovisible.uniandes.edu.co/votaciones/13431/
3,157.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=157,https://congresovisible.uniandes.edu.co/votaciones/13432/
4,157.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=157,https://congresovisible.uniandes.edu.co/votaciones/13433/
0,158.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=158,https://congresovisible.uniandes.edu.co/votaciones/13434/
1,158.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=158,https://congresovisible.uniandes.edu.co/votaciones/13187/
2,158.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=158,https://congresovisible.uniandes.edu.co/votaciones/13193/
3,158.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=158,https://congresovisible.uniandes.edu.co/votaciones/13205/
4,158.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=158,https://congresovisible.uniandes.edu.co/votaciones/13424/
0,159.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=159,https://congresovisible.uniandes.edu.co/votaciones/13435/
1,159.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=159,https://congresovisible.uniandes.edu.co/votaciones/13184/
2,159.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=159,https://congresovisible.uniandes.edu.co/votaciones/13191/
3,159.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=159,https://congresovisible.uniandes.edu.co/votaciones/13192/
4,159.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=159,https://congresovisible.uniandes.edu.co/votaciones/13195/
0,160.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=160,https://congresovisible.uniandes.edu.co/votaciones/13200/
1,160.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=160,https://congresovisible.uniandes.edu.co/votaciones/13209/
2,160.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=160,https://congresovisible.uniandes.edu.co/votaciones/13468/
3,160.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=160,https://congresovisible.uniandes.edu.co/votaciones/13470/
4,160.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=160,https://congresovisible.uniandes.edu.co/votaciones/13467/
0,161.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=161,https://congresovisible.uniandes.edu.co/votaciones/13469/
1,161.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=161,https://congresovisible.uniandes.edu.co/votaciones/13471/
2,161.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=161,https://congresovisible.uniandes.edu.co/votaciones/13185/
3,161.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=161,https://congresovisible.uniandes.edu.co/votaciones/13309/
4,161.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=161,https://congresovisible.uniandes.edu.co/votaciones/13310/
0,162.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=162,https://congresovisible.uniandes.edu.co/votaciones/13311/
1,162.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=162,https://congresovisible.uniandes.edu.co/votaciones/13312/
2,162.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=162,https://congresovisible.uniandes.edu.co/votaciones/13313/
3,162.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=162,https://congresovisible.uniandes.edu.co/votaciones/13314/
4,162.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=162,https://congresovisible.uniandes.edu.co/votaciones/13315/
0,163.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=163,https://congresovisible.uniandes.edu.co/votaciones/13316/
1,163.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=163,https://congresovisible.uniandes.edu.co/votaciones/13317/
2,163.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=163,https://congresovisible.uniandes.edu.co/votaciones/13318/
3,163.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=163,https://congresovisible.uniandes.edu.co/votaciones/13319/
4,163.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=163,https://congresovisible.uniandes.edu.co/votaciones/13320/
0,164.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=164,https://congresovisible.uniandes.edu.co/votaciones/13321/
1,164.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=164,https://congresovisible.uniandes.edu.co/votaciones/13322/
2,164.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=164,https://congresovisible.uniandes.edu.co/votaciones/13324/
3,164.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=164,https://congresovisible.uniandes.edu.co/votaciones/13325/
4,164.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=164,https://congresovisible.uniandes.edu.co/votaciones/13327/
0,165.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=165,https://congresovisible.uniandes.edu.co/votaciones/13328/
1,165.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=165,https://congresovisible.uniandes.edu.co/votaciones/13329/
2,165.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=165,https://congresovisible.uniandes.edu.co/votaciones/13330/
3,165.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=165,https://congresovisible.uniandes.edu.co/votaciones/13394/
4,165.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=165,https://congresovisible.uniandes.edu.co/votaciones/13323/
